Release: EDGARv4.3.2 of September 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,South Korea,CO2eq/GDP,1.449717,1.346003,1.172331,1.203739,1.033316,0.920949,0.862512,0.871348,0.837093,0.843646,0.811732,0.854536,0.795595,0.795101,0.779512,0.739796,0.712609,0.653072,0.640431,0.595124,0.613682,0.603189,0.601411,0.613163,0.602686,0.596444,0.590697,0.587486,0.541328,0.529023,0.548099,0.538096,0.491013,0.48039,0.475786,0.458798,0.444338,0.426306,0.420424,0.42448,0.428637,0.422201,0.409918
KWT,Kuwait,CO2eq/GDP,1.060442,1.094852,1.026239,0.896669,0.730575,0.620586,0.538852,0.47259,0.530087,0.469345,0.453858,0.446674,0.470598,0.497542,0.488224,0.573722,0.536875,0.525214,0.707086,0.658744,0.511427,0.94798,0.548149,0.513058,0.577133,0.515985,0.505401,0.518536,0.497657,0.51655,0.533377,0.540082,0.541412,0.501682,0.470627,0.477154,0.455206,0.422451,0.425153,0.475069,0.48515,0.462793,0.451202
KGZ,Kyrgyzstan,CO2eq/GDP,3.06627,2.967015,2.985464,2.87024,2.843081,2.875876,2.784475,2.719184,2.785761,2.749632,2.825068,2.679488,2.5324,2.384297,2.29222,2.22593,2.133962,2.244065,2.261876,2.204501,2.149697,2.141529,1.840214,1.761502,1.6712,1.371493,1.385777,1.236609,1.256082,1.091434,1.031318,0.903525,1.005545,0.998869,0.926762,0.817246,0.781554,0.803292,0.782127,0.711733,0.788786,0.765555,0.901704
LAO,Laos,CO2eq/GDP,2.713488,2.542108,2.296175,2.282224,2.123408,2.032199,1.638744,1.538516,1.788083,1.827452,2.111621,1.948177,1.668058,1.612549,1.544481,1.455841,1.320353,1.210016,1.215495,1.324552,1.282276,1.183504,1.14623,1.066052,1.083507,0.998342,0.959814,0.947048,0.873783,0.826101,0.789596,0.776821,0.752638,0.717643,0.650128,0.648827,0.621755,0.587941,0.576606,0.575085,0.557959,0.526832,0.5217
LVA,Latvia,CO2eq/GDP,1.461609,1.413522,1.436386,1.384165,1.341326,1.391196,1.304659,1.289808,1.244714,1.255217,1.243419,1.256072,1.226029,1.20411,1.189575,1.182003,1.160528,1.155423,1.144902,1.102144,0.984933,0.990538,1.070224,0.965228,0.822208,0.67878,0.665583,0.576568,0.520841,0.469866,0.414277,0.406837,0.379151,0.35684,0.329079,0.302191,0.283482,0.267071,0.266332,0.290288,0.328469,0.289041,0.28079
LBN,Lebanon,CO2eq/GDP,0.197692,0.186237,0.185064,0.200121,0.186197,0.16785,0.231938,0.485779,0.266078,0.32466,0.27805,0.277812,0.21581,0.359359,0.298865,0.234513,0.19748,0.215975,0.150027,0.211493,0.367787,0.3187,0.32614,0.414358,0.415066,0.446935,0.439404,0.489623,0.472187,0.487161,0.438979,0.453403,0.439724,0.428781,0.404429,0.393092,0.368464,0.308701,0.344746,0.371276,0.331662,0.331087,0.329612
LSO,Lesotho,CO2eq/GDP,2.943904,2.655568,2.750106,2.235371,1.864976,1.77958,1.783166,1.428872,1.309924,1.20001,1.345915,1.380292,1.36155,1.266643,1.216824,1.214405,1.193539,1.30221,1.250851,1.118858,0.910159,0.887536,0.907829,0.86979,0.813354,0.777587,0.710957,0.679854,0.623514,0.824083,0.758328,0.738029,0.686778,0.665651,0.655159,0.678081,0.634673,0.613343,0.576358,0.560758,0.526427,0.51044,0.492281
LBR,Liberia,CO2eq/GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827034,0.871457,1.288656,1.821929,2.235414,2.352573,2.221667,1.229551,1.007725,0.897934,0.752301,0.769121,0.753616,1.118728,1.167372,1.167784,1.132115,1.075602,1.048347,1.021314,1.00821,0.962249,0.908986
LBY,Libya,CO2eq/GDP,1.155347,0.891837,0.700341,0.620177,0.387111,0.456345,0.482351,0.460475,0.456458,0.440982,0.451629,0.376557,0.430797,0.385175,0.386485,0.34125,0.635926,0.611162,0.633928,0.578191,0.70273,0.603033,0.662715,0.744756,0.789114,0.948491,0.936292,0.790203,0.733325,0.673878,0.663507,0.653565,0.668384,0.653452,0.624356,0.587137,0.55354,0.497772,0.497493,0.528516,0.538204,0.886292,0.542766
LTU,Lithuania,CO2eq/GDP,1.092222,1.06452,1.071916,1.045104,1.05165,1.078675,1.044509,1.025724,1.009735,1.003315,1.015621,1.0029,0.977085,0.953651,0.954017,0.949722,0.917474,0.912043,0.894589,0.860916,0.819088,0.972686,0.92338,0.773038,0.707388,0.680724,0.670383,0.605672,0.590182,0.52613,0.472252,0.455599,0.437823,0.396649,0.38788,0.374881,0.354704,0.347465,0.335204,0.343758,0.350485,0.343252,0.335793
LUX,Luxembourg,CO2eq/GDP,1.808531,1.676884,1.70397,1.7136,1.436418,1.08513,1.342527,1.197874,1.28505,1.159626,1.047064,0.869596,0.819123,0.762007,0.817275,0.794441,0.733197,0.638153,0.641307,0.632735,0.586481,0.558098,0.53554,0.52168,0.467079,0.374664,0.371181,0.331288,0.288263,0.278005,0.273823,0.283949,0.292829,0.29895,0.321736,0.318951,0.298796,0.262836,0.26305,0.26172,0.261348,0.252354,0.24543
MAC,Macao,CO2eq/GDP,0,0,0,0,0,0,0,0,0,0,0,0,0.067969,0.086975,0.077144,0.0699,0.079781,0.076726,0.074378,0.067973,0.064026,0.060561,0.054142,0.057936,0.047359,0.053308,0.067263,0.073865,0.093341,0.09844,0.093883,0.093005,0.086157,0.080153,0.07672,0.07357,0.061106,0.056279,0.055457,0.056692,0.047904,0.042541,0.039481
MKD,Macedonia,CO2eq/GDP,0.652912,0.597878,0.583272,0.642,0.571847,0.470258,0.47598,0.453843,0.412756,0.436785,0.38741,0.397971,0.358255,0.345257,0.377607,0.393713,0.388439,0.392611,0.419886,0.415773,0.714736,0.680665,0.663738,0.730979,0.730937,0.729339,0.825529,0.743114,0.771968,0.689829,0.642529,0.670452,0.629679,0.659155,0.62262,0.614925,0.588275,0.583617,0.543918,0.505279,0.498051,0.529741,0.513079
MDG,Madagascar,CO2eq/GDP,1.178309,1.062466,1.048511,1.081781,1.130504,1.143223,1.148701,1.193605,1.235756,1.280051,1.250693,1.244001,1.381106,1.414049,1.401198,1.379071,1.366322,1.330517,1.329658,1.290734,1.234616,1.322603,1.326904,1.32067,1.318381,1.309441,1.285008,1.258757,1.211612,1.159515,1.115614,0.982275,1.078341,1.004269,0.991472,1.02948,0.99781,0.959952,0.911837,0.995464,1.022535,1.003168,0.971078
MWI,Malawi,CO2eq/GDP,0.745785,0.748684,0.692533,0.631802,0.669279,0.680516,0.680292,0.65981,0.693329,0.682573,0.700006,0.7249,0.777228,0.757808,0.756597,0.751646,0.746116,0.806882,0.757206,0.757844,0.720306,0.696256,0.754037,0.693083,0.734263,0.654361,0.626246,0.623675,0.614104,0.608346,0.622254,0.650559,0.735269,0.712474,0.706946,0.707388,0.702659,0.664975,0.651771,0.622811,0.619134,0.608734,0.607624
MYS,Malaysia,CO2eq/GDP,0.766889,0.76739,0.650579,0.604688,0.613827,0.585193,0.643674,0.565421,0.524391,0.568496,0.536902,0.492278,0.484627,0.515069,0.51289,0.442132,0.465446,0.460938,0.470755,0.485213,0.482839,0.500813,0.476685,0.491081,0.464375,0.446742,0.447281,0.440539,0.480088,0.476132,0.463115,0.471779,0.476154,0.47169,0.487247,0.489644,0.480633,0.484489,0.488369,0.456046,0.444239,0.435189,0.415792
MDV,Maldives,CO2eq/GDP,0.09885,0.094085,0.093221,0.094747,0.100492,0.113356,0.10589,0.117158,0.174237,0.148789,0.093453,0.115303,0.078044,0.102365,0.124238,0.123127,0.118006,0.110374,0.099908,0.086131,0.077166,0.072539,0.072995,0.079386,0.113847,0.149994,0.143746,0.121935,0.126415,0.134235,0.164952,0.178827,0.209729,0.209676,0.203019,0.232274,0.217926,0.202041,0.193251,0.205484,0.230176,0.229829,0.23379
MLI,Mali,CO2eq/GDP,2.527094,2.42715,2.09157,2.24498,2.021247,2.183703,2.045901,1.882263,1.872144,2.091422,1.969313,1.993564,2.1868,2.218468,1.972148,1.805553,1.796343,1.723327,1.785144,1.831505,1.674771,1.525433,1.580801,1.564015,1.574862,1.608034,1.535492,1.53057,1.449592,1.435483,1.488339,1.396347,1.313789,1.225854,1.372378,1.269139,1.164408,1.150431,1.145029,1.109953,1.017411,0.988167,0.899008
MLT,Malta,CO2eq/GDP,1.47083,1.324992,1.491763,1.30087,1.094271,0.888085,0.806819,0.695547,0.715911,0.605227,0.59605,0.64392,0.647481,0.465512,0.631491,0.566686,0.860105,0.888064,0.886761,0.884931,0.428161,0.38758,0.364586,0.442412,0.378182,0.338637,0.320197,0.32206,0.29584,0.285529,0.237722,0.279725,0.25439,0.283861,0.285004,0.288973,0.272421,0.276057,0.251506,0.248517,0.238764,0.236567,0.225611
MRT,Mauritania,CO2eq/GDP,0.02386,0.020763,0.019045,0.017897,0.015593,0.014941,0.014239,0.013545,0.01382,0.015518,0.01463,0.01584,0.0157,0.015446,0.014946,0.016048,0.015773,0.015685,0.016649,0.016562,1.059658,1.089665,1.186397,1.138162,1.092637,1.007549,0.986911,1.101712,1.119417,1.110059,1.173887,1.203377,1.226783,1.187167,1.164612,1.091217,0.953099,0.906845,0.858187,0.905729,0.898706,0.87907,0.843736
MUS,Mauritius,CO2eq/GDP,0.188315,0.159465,0.168561,0.156018,0.14432,0.141888,0.172408,0.136596,0.127925,0.145607,0.155879,0.176485,0.155103,0.162915,0.161915,0.16605,0.192062,0.213052,0.203283,0.191399,0.181845,0.187626,0.179183,0.165072,0.125295,0.128599,0.126077,0.127662,0.123096,0.126683,0.151535,0.169231,0.152332,0.153386,0.174928,0.180576,0.185209,0.182393,0.185131,0.178212,0.180473,0.17949,0.174604
MEX,Mexico,CO2eq/GDP,0.566253,0.538442,0.527934,0.49792,0.516573,0.509483,0.516043,0.470621,0.512169,0.477023,0.475162,0.470878,0.481702,0.441586,0.443014,0.437401,0.413035,0.440235,0.421004,0.431468,0.411941,0.414814,0.403737,0.389139,0.394272,0.41677,0.410766,0.40411,0.401888,0.386002,0.380532,0.382982,0.38695,0.390344,0.379739,0.382023,0.373284,0.37507,0.37154,0.391018,0.382433,0.373367,0.367563
MDA,Moldova,CO2eq/GDP,1.82627,1.760418,1.791559,1.766393,1.791572,1.855815,1.829063,1.775472,1.764244,1.745151,1.787688,1.735132,1.711785,1.677169,1.668172,1.67053,1.640154,1.666495,1.652603,1.599224,1.589417,1.563047,1.829978,1.600864,1.940602,1.741787,1.612913,1.430067,1.376919,1.233235,1.12917,1.087271,1.03439,1.022702,0.958003,0.939805,0.872538,0.839194,0.753955,0.778322,0.77769,0.741769,0.733731
MNG,Mongolia,CO2eq/GDP,3.00966,2.964397,2.799781,2.681515,2.494507,2.531043,2.426674,2.316701,2.105063,2.154573,3.266717,2.9271,2.791947,2.640289,2.561544,2.671736,2.675703,2.549635,2.55543,2.372631,2.249661,2.732073,2.776676,2.711577,2.446576,2.379902,2.217547,2.163336,2.156005,2.156128,2.196213,1.950452,1.701923,1.53848,1.389307,1.439347,1.483875,1.477747,1.415228,1.558543,1.567138,1.513881,1.374693
MAR,Morocco,CO2eq/GDP,0.504006,0.538269,0.512086,0.526308,0.529191,0.50709,0.502283,0.47104,0.483769,0.478759,0.468019,0.445633,0.439644,0.424256,0.424745,0.429827,0.426377,0.411651,0.432758,0.415398,0.417408,0.39321,0.416482,0.408054,0.397185,0.426891,0.383381,0.410833,0.389246,0.402384,0.406532,0.402461,0.400851,0.375757,0.38351,0.390627,0.366034,0.362148,0.346187,0.332682,0.335177,0.337974,0.331189
MOZ,Mozambique,CO2eq/GDP,2.871722,3.05539,2.752403,2.729087,2.601227,2.384312,2.309795,2.17795,2.134545,2.100366,2.149266,2.032022,1.897088,2.008989,2.332075,2.291332,2.191394,2.224532,1.953223,1.805197,1.633202,1.542846,1.709052,1.652441,1.553099,1.607472,1.302099,1.209783,1.10421,1.038124,1.068291,0.98008,0.936217,0.951511,0.95956,0.907055,0.834504,0.84337,0.821266,0.768859,0.756201,0.74921,0.763151
MMR,Myanmar,CO2eq/GDP,2.956126,2.856288,2.797704,2.870833,2.815077,2.748862,2.596913,2.504749,2.465735,2.261915,2.199689,2.105667,1.948984,1.874711,1.768839,1.778203,1.803068,1.782344,2.04194,1.98028,1.972437,1.996985,1.94969,1.551304,1.662069,1.548142,1.526257,1.507516,1.286379,1.418365,1.481821,1.433287,1.481795,1.367924,1.307769,1.206922,1.117315,1.024029,0.864711,0.789545,0.634851,0.544916,0.477619
NAM,Namibia,CO2eq/GDP,0.250041,0.233402,0.226164,0.225674,0.237161,0.164175,0.159455,0.180164,0.179914,0.185967,0.18677,0.148235,0.13541,0.135159,0.143632,0.143367,0.139801,0.132068,0.142546,0.146121,0.713012,0.732429,0.682238,0.685605,0.694176,0.676323,0.672289,0.673651,0.676168,0.658591,0.676895,0.703957,0.632749,0.622617,0.555963,0.654765,0.526685,0.49459,0.526361,0.521924,0.496006,0.476634,0.464509
NPL,Nepal,CO2eq/GDP,1.973003,1.893707,1.914564,1.933985,1.979034,1.921098,1.904606,1.858962,1.824796,1.769081,1.746133,1.791929,1.626845,1.632245,1.708419,1.553052,1.450268,1.430947,1.420734,1.30684,1.277781,1.196678,1.108466,1.121962,1.046797,1.063571,1.020273,0.984051,0.962821,0.950312,0.900851,0.869251,0.862992,0.848048,0.808197,0.795611,0.767249,0.739555,0.726608,0.726543,0.707878,0.706798,0.697244
NLD,Netherlands,CO2eq/GDP,0.692275,0.660248,0.683363,0.688388,0.624857,0.547788,0.58789,0.554651,0.561553,0.574331,0.537485,0.530452,0.503908,0.50125,0.511188,0.502307,0.495484,0.495433,0.475585,0.459918,0.43672,0.4439,0.432282,0.434172,0.421304,0.410791,0.413951,0.379436,0.363827,0.334647,0.322085,0.320507,0.319298,0.322768,0.319487,0.307137,0.291023,0.281555,0.273238,0.273765,0.284748,0.264785,0.269911
NCL,New Caledonia,CO2eq/GDP,0.357861,0.33626,0.399362,0.648023,0.606302,0.588041,0.590048,0.886295,0.613272,0.776191,0.973675,1.029317,0.825506,0.846877,0.836283,0.717627,0.749072,0.771459,0.554016,0.486818,0.467461,0.460147,0.462746,0.475689,0.365659,0.411268,0.456455,0.473657,0.529956,0.506982,0.559054,0.592932,0.636778,0.615648,0.598855,0.584976,0.498675,0.449657,0.417087,0.42341,0.431308,0.440517,0.431993
NZL,New Zealand,CO2eq/GDP,0.965386,0.958022,0.9994,0.960187,0.913635,0.863302,0.918115,0.906563,0.925986,0.905956,0.946112,0.934699,0.934929,0.908205,0.927017,0.873261,0.865037,0.844348,0.848419,0.823492,0.830176,0.842437,0.851717,0.802109,0.783063,0.763508,0.746935,0.761524,0.744966,0.726817,0.721941,0.7246,0.702779,0.691868,0.659465,0.637777,0.622576,0.596694,0.601724,0.588293,0.582486,0.563733,0.554822
NIC,Nicaragua,CO2eq/GDP,0.528823,0.49545,0.480784,0.517613,0.482824,0.427926,0.487624,0.484206,0.410694,0.418754,0.645484,0.633081,0.604181,0.599139,0.582924,0.598684,0.618089,0.586169,0.61029,0.72888,0.798167,0.714039,0.78147,0.831771,0.832021,0.754126,0.714639,0.729052,0.731666,0.736015,0.73335,0.726718,0.738387,0.747685,0.707926,0.683756,0.681911,0.654815,0.628402,0.651596,0.658297,0.618865,0.598454
NER,Niger,CO2eq/GDP,2.108345,2.043052,2.036618,1.629213,1.887109,1.855193,2.231037,2.27112,2.10931,2.031812,1.911418,1.910947,1.996453,2.057657,1.621211,1.72494,1.611125,1.597486,1.655859,1.59998,1.597653,1.636226,1.831403,1.879313,1.900399,1.922762,1.936851,1.973554,1.866382,1.956614,2.067619,1.958861,2.042817,2.032618,2.126132,2.133707,2.100426,2.136007,2.036045,2.128471,2.045617,1.98332,1.850268
NGA,Nigeria,CO2eq/GDP,0.22076,0.291364,0.325637,0.360772,0.403375,0.271758,0.306785,0.252567,0.219751,0.31882,0.294467,0.240332,0.220896,0.211721,0.225613,0.254502,0.232885,0.689802,1.008606,1.111191,1.141616,1.19594,1.239873,1.22871,1.171988,1.220377,1.273277,1.128155,0.970792,0.904556,0.891307,0.878388,0.759231,0.749187,0.549254,0.532699,0.465989,0.418797,0.396064,0.352818,0.350923,0.350214,0.340544
NOR,Norway,CO2eq/GDP,0.567675,0.647237,0.648415,0.601696,0.566301,0.512664,0.486729,0.47978,0.45943,0.453651,0.416859,0.373923,0.339574,0.337764,0.340661,0.325514,0.320706,0.302271,0.303265,0.30272,0.299447,0.279763,0.285052,0.291497,0.293048,0.286889,0.281009,0.278175,0.276094,0.277574,0.253666,0.252609,0.250091,0.262041,0.253179,0.238436,0.233855,0.231428,0.229159,0.226859,0.23213,0.223756,0.214043
OMN,Oman,CO2eq/GDP,3.586717,3.549732,3.514731,3.219415,3.874927,10.20038,8.768387,7.308312,5.050569,3.907397,2.033722,2.145977,1.519202,1.491988,0.959241,0.532138,0.581707,0.540057,0.651621,0.598158,0.65407,0.638057,0.573801,0.523228,0.423136,0.45425,0.451235,0.440677,0.38753,0.415756,0.424481,0.464263,0.496754,0.554526,0.535756,0.552978,0.600938,0.603644,0.612202,0.635093,0.639674,0.703661,0.65946
PAK,Pakistan,CO2eq/GDP,0.905981,0.83184,0.799088,0.804629,0.797547,0.805129,0.7899,0.782058,0.79689,0.776541,0.757853,0.737801,0.721432,0.696509,0.670353,0.663822,0.656827,0.629016,0.623296,0.571906,0.561174,0.544844,0.5244,0.54227,0.536476,0.532691,0.533967,0.541883,0.540686,0.552175,0.540768,0.538965,0.522914,0.54946,0.545043,0.519989,0.517485,0.527953,0.523983,0.523739,0.502044,0.502602,0.488404
PLW,Palau,CO2eq/GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047719,0.061383,0.08614,0.102428,0.101274,0.066306,0.153439,0.11384,0.103156,0.128553,0.130076,0.110852,0.070271,0.074708,0.076593,0.099174,0.130436,0.110709,0.130576,0.13801,0.137226,0.13074,0.124569
PAN,Panama,CO2eq/GDP,0.632007,0.54283,0.514409,0.510767,0.495605,0.476741,0.471684,0.464277,0.458115,0.444672,0.415391,0.380335,0.368891,0.370466,0.356382,0.339672,0.330171,0.331658,0.305278,0.359754,0.363638,0.352289,0.359934,0.346791,0.347833,0.354327,0.348557,0.325491,0.345794,0.306046,0.303606,0.351163,0.319149,0.308965,0.288744,0.312534,0.297081,0.250352,0.236623,0.255305,0.252955,0.236748,0.226946
PNG,Papua New Guinea,CO2eq/GDP,0.426929,0.410248,0.368668,0.426623,0.446843,0.466576,0.478576,0.497949,0.556507,0.505804,0.564083,0.786655,0.760789,0.812403,0.786754,0.809421,0.75162,0.695169,0.655985,0.591994,0.627191,0.572122,0.482003,0.407879,0.391232,0.426443,0.392519,0.441404,0.708736,0.487849,0.555634,0.534241,0.615968,0.631635,0.682874,0.775096,0.831193,0.737279,0.785776,0.634925,0.607534,0.585021,0.552687
PRY,Paraguay,CO2eq/GDP,1.194577,1.145287,1.121174,1.114039,1.085388,1.064363,1.085173,1.097273,1.002454,0.890981,0.830988,0.802782,0.764445,0.798604,0.857538,0.867939,0.84202,0.88061,0.887119,0.853654,0.814982,0.739227,0.764623,0.794151,0.802045,0.811251,0.795255,0.782611,0.787753,0.78837,0.781942,0.811959,0.784624,0.815353,0.754188,0.738997,0.734425,0.745906,0.709706,0.771492,0.7416,0.721958,0.722655
PER,Peru,CO2eq/GDP,0.565571,0.523196,0.483833,0.490322,0.485593,0.423074,0.417947,0.417347,0.411604,0.426321,0.411688,0.38905,0.359909,0.331628,0.37448,0.350085,0.362861,0.347269,0.321577,0.335069,0.37501,0.357081,0.367407,0.362923,0.333284,0.337042,0.345042,0.325531,0.32199,0.3343,0.322683,0.307027,0.300091,0.289434,0.295751,0.283168,0.26182,0.256437,0.250969,0.263164,0.259751,0.259191,0.243687
PHL,Philippines,CO2eq/GDP,0.734458,0.708436,0.667686,0.695828,0.625047,0.596385,0.537987,0.522893,0.516027,0.502776,0.468185,0.435562,0.41753,0.410402,0.383393,0.414011,0.441183,0.454503,0.451278,0.435001,0.414497,0.413062,0.421801,0.430683,0.437451,0.459052,0.46192,0.467407,0.45215,0.449407,0.434063,0.421855,0.417831,0.405097,0.388816,0.377636,0.343382,0.333312,0.327078,0.328084,0.315876,0.308954,0.292356
POL,Poland,CO2eq/GDP,1.81937,1.737721,1.676951,1.670913,1.640453,1.577516,1.555672,1.55225,1.592187,1.57433,1.583866,1.540358,1.764659,1.851961,1.797527,1.828844,1.791098,1.767814,1.692797,1.567231,1.266177,1.342784,1.272379,1.185181,1.110196,1.08846,1.051881,0.962461,0.84733,0.785898,0.726471,0.709528,0.676477,0.673189,0.644457,0.620839,0.60526,0.564599,0.535346,0.501027,0.509616,0.478893,0.461766
PRT,Portugal,CO2eq/GDP,0.332919,0.323587,0.30784,0.306747,0.271905,0.280769,0.307779,0.294149,0.294177,0.309381,0.302015,0.293124,0.288846,0.284987,0.269645,0.265586,0.285437,0.281461,0.267051,0.299286,0.287048,0.285539,0.299969,0.300683,0.307229,0.31263,0.29527,0.2938,0.300563,0.317049,0.304253,0.295354,0.308695,0.29203,0.292358,0.30092,0.276021,0.268079,0.256076,0.262248,0.240478,0.244425,0.24578
PRI,Puerto Rico,CO2eq/GDP,0,0,0,0,0,0,0,0,0,0,0.047852,0.048683,0.048989,0.05238,0.054345,0.050868,0.050892,0.047732,0.047491,0.046586,0.04405,0.044176,0.039117,0.038148,0.03722,0.035108,0.034305,0.033721,0.031456,0.03136,0.031224,0.028152,0.027676,0.027529,0.026526,0.026174,0.026049,0.026458,0.026453,0.026044,0.026236,0.026797,0.027561
QAT,Qatar,CO2eq/GDP,3.586208,4.166371,4.549067,4.48361,3.565528,2.93037,2.593659,2.503504,2.585384,1.90191,1.30252,0.799811,0.908933,0.609743,1.327974,1.380835,1.778108,1.595762,1.587025,1.450337,1.126555,1.367289,1.367888,1.420117,1.416824,1.269383,1.416342,1.489884,1.54884,1.277482,0.873997,0.82616,0.83212,0.85837,0.779404,0.74705,0.655008,0.631035,0.600772,0.577105,0.561188,0.550776,0.571643
ROU,Romania,CO2eq/GDP,2.026966,1.93339,1.769874,1.7174,1.568777,1.504749,1.472973,1.352711,1.349785,1.285258,1.171136,1.143257,1.134721,1.100919,1.039787,0.978696,0.990118,0.99204,0.996451,0.976041,0.922038,0.864938,0.863634,0.793283,0.741661,0.711989,0.704056,0.686287,0.623776,0.548928,0.557303,0.548785,0.519154,0.514601,0.473057,0.449841,0.427648,0.396111,0.361544,0.330568,0.328135,0.341039,0.338307
RUS,Russia,CO2eq/GDP,1.236293,1.196239,1.186011,1.152811,1.145506,1.173656,1.144869,1.121836,1.161403,1.105233,1.111831,1.089388,1.078123,1.055462,1.056619,1.062238,1.041071,1.047612,1.082956,1.053847,0.973012,1.001331,1.083806,1.081274,1.104025,1.112667,1.123391,1.045193,1.08454,1.05156,0.971596,0.929601,0.892044,0.84639,0.803988,0.74462,0.713387,0.659252,0.626847,0.638527,0.649998,0.651162,0.640176
