Release: EDGARv4.3.2 of September 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA,Rwanda,CO2eq/GDP,0.791612,0.753396,0.772009,0.755793,0.718809,0.72548,0.728369,0.649628,0.649662,0.601235,0.557523,0.608006,0.613975,0.649863,0.637011,0.598509,0.573673,0.572017,0.568655,0.596303,0.513166,0.543018,0.495319,0.506406,0.954009,0.74866,0.712437,0.7209,0.699662,0.716221,0.631282,0.61306,0.559303,0.595281,0.590051,0.567812,0.548734,0.542266,0.51283,0.493567,0.485526,0.450857,0.418797
KNA,Saint Kitts and Nevis,CO2eq/GDP,0.477147,0.42613,0.454115,0.422061,0.387257,0.44323,0.431675,0.428635,0.41356,0.357362,0.348227,0.3226,0.324678,0.275513,0.298668,0.26812,0.274035,0.276864,0.268308,0.232998,0.20127,0.232984,0.237319,0.21318,0.218761,0.202648,0.210614,0.212287,0.205969,0.202601,0.216272,0.207002,0.198853,0.207477,0.203938,0.175352,0.163142,0.161577,0.160283,0.169427,0.189535,0.184541,0.187759
LCA,Saint Lucia,CO2eq/GDP,0.483369,0.463794,0.522683,0.548324,0.49421,0.577411,0.534683,0.461948,0.388993,0.324464,0.333304,0.337214,0.347019,0.341373,0.348428,0.332931,0.319747,0.316261,0.332282,0.307262,0.273406,0.272961,0.257107,0.242404,0.273772,0.280739,0.281478,0.286851,0.251639,0.255467,0.289348,0.31004,0.296371,0.291679,0.289342,0.290178,0.271259,0.284272,0.279937,0.286923,0.304034,0.320441,0.325574
VCT,Saint Vincent and the Grenadines,CO2eq/GDP,0.303591,0.298505,0.321954,0.274029,0.299852,0.375416,0.400009,0.366086,0.362127,0.322846,0.343366,0.343646,0.334904,0.337734,0.343784,0.338112,0.341014,0.352957,0.369196,0.352246,0.32874,0.320266,0.303237,0.282098,0.348758,0.331866,0.332339,0.325347,0.364809,0.366899,0.375094,0.378437,0.346516,0.326618,0.328854,0.314655,0.292538,0.31253,0.294039,0.30391,0.33036,0.342327,0.338123
WSM,Samoa,CO2eq/GDP,0,0,0,0,0,0,0,0,0,0,0.307804,0.544835,0.447297,0.493929,0.572949,0.558354,0.481316,0.506811,0.504794,0.46934,0.447064,0.464306,0.465754,0.448239,0.445473,0.425576,0.421915,0.415079,0.418893,0.405971,0.40737,0.399752,0.364245,0.353843,0.335272,0.321788,0.307504,0.277976,0.27948,0.30389,0.31159,0.303218,0.305844
STP,Sao Tome and Principe,CO2eq/GDP,0.157256,0.150836,0.145114,0.145121,0.136342,0.137227,0.156741,0.132636,0.126464,0.118263,0.15204,0.176271,0.161933,0.177491,0.183827,0.192671,0.21781,0.261195,0.233227,0.194587,0.267599,0.299447,0.283018,0.307179,0.264506,0.277855,0.281292,0.275587,0.219435,0.237314,0.309956,0.302038,0.302591,0.299244,0.288769,0.28112,0.257533,0.264899,0.25588,0.249733,0.249952,0.24608,0.238656
SAU,Saudi Arabia,CO2eq/GDP,0.669626,0.722763,0.783751,1.131594,0.783608,0.61909,0.722613,0.720539,0.724811,0.69898,0.751003,0.553468,0.492309,0.545527,0.369506,0.366741,0.408138,0.360845,0.441728,0.405709,0.416805,0.387986,0.384411,0.386703,0.435405,0.433556,0.440352,0.435014,0.433857,0.437379,0.439323,0.453702,0.468837,0.463317,0.41574,0.406964,0.403104,0.396414,0.389953,0.401972,0.412118,0.391263,0.387977
SEN,Senegal,CO2eq/GDP,0.956121,0.897946,0.871093,0.826165,0.890644,0.865228,0.845987,0.791407,0.818371,0.846372,0.754821,0.770397,0.733222,0.659419,0.718147,0.729746,0.728352,0.733772,0.687933,0.714306,0.696261,0.695621,0.715282,0.721034,0.736777,0.715384,0.732231,0.742518,0.728928,0.728855,0.710036,0.721778,0.719586,0.667936,0.664149,0.664474,0.655065,0.660934,0.650261,0.661713,0.657398,0.670641,0.64729
SRB_MNE,Serbia and Montenegro,CO2eq/GDP,0.381617,0.37305,0.364623,0.380537,0.350039,0.362292,0.357131,0.343865,0.333161,0.331205,0.320321,0.359819,0.370998,0.402729,0.409575,0.427825,0.425948,0.416608,0.442389,0.438389,0.757754,0.720403,0.926003,1.199776,1.091386,1.145767,1.265824,1.147611,1.112291,0.96085,0.90214,0.891153,0.884852,0.885923,0.873889,0.769639,0.750621,0.691164,0.65504,0.634319,0.638354,0.666623,0.661875
SYC,Seychelles,CO2eq/GDP,0.280094,0.232351,0.137411,0.136499,0.134977,0.137026,0.201799,0.16781,0.198266,0.20911,0.199424,0.183565,0.157866,0.258637,0.259668,0.2695,0.272546,0.352468,0.385809,0.319871,0.242575,0.27683,0.230852,0.211583,0.124395,0.133699,0.129277,0.130067,0.118879,0.118593,0.158705,0.17866,0.240333,0.257376,0.267512,0.263028,0.279926,0.274707,0.293172,0.303577,0.30112,0.29102,0.273309
SLE,Sierra Leone,CO2eq/GDP,0.836716,0.718379,0.717954,0.685647,0.675774,0.674161,0.702894,0.727831,0.737516,0.721008,0.714883,0.718318,0.70585,0.672991,0.635712,0.654309,0.718486,0.766513,0.766741,0.744278,0.676177,0.669691,0.775941,0.776667,0.751835,0.791542,0.782704,0.857866,0.828528,0.806628,0.757272,0.823251,0.676124,0.654786,0.668376,0.803008,0.830398,0.695052,0.703454,0.70421,0.711696,0.705838,0.623091
SGP,Singapore,CO2eq/GDP,0.496796,0.424238,0.437632,0.436439,0.408793,0.330975,0.348394,0.354179,0.375394,0.365251,0.313819,0.306656,0.28902,0.290417,0.27072,0.257452,0.266214,0.265995,0.270947,0.258224,0.313289,0.311688,0.301662,0.310329,0.296964,0.298336,0.292967,0.275533,0.285248,0.283468,0.275164,0.284897,0.236584,0.236394,0.181302,0.169125,0.160892,0.152814,0.152167,0.147417,0.137193,0.127475,0.122838
SVK,Slovakia,CO2eq/GDP,1.121178,1.087325,1.071173,1.063257,1.042876,1.042002,1.032943,1.035442,1.08154,1.088065,1.125649,1.108075,1.05995,1.045021,1.058634,1.015724,0.940992,0.940553,0.940006,0.924003,0.954686,0.967773,0.963095,0.922006,0.829962,0.790513,0.746719,0.700422,0.663937,0.660249,0.628369,0.610673,0.581768,0.556891,0.528154,0.499263,0.461708,0.407202,0.385266,0.371062,0.378248,0.355577,0.349662
SVN,Slovenia,CO2eq/GDP,0.396664,0.383809,0.372541,0.395161,0.363357,0.351991,0.340792,0.328529,0.322693,0.318831,0.297626,0.299152,0.302175,0.328367,0.303964,0.302304,0.303813,0.279352,0.35567,0.372183,0.588378,0.595837,0.632704,0.626845,0.597099,0.575684,0.577762,0.561624,0.537729,0.494026,0.47074,0.495032,0.484689,0.465804,0.449302,0.434818,0.417748,0.385144,0.390173,0.388667,0.383038,0.375903,0.381015
SLB,Solomon Islands,CO2eq/GDP,0,0,0,0,0,0,0,0,0,0,1.039307,1.203397,1.1525,1.191437,1.107556,1.185643,1.140404,1.18406,1.129297,1.016876,0.984055,0.77492,0.582678,0.577245,0.560166,0.532957,0.549726,0.547899,0.534709,0.544391,0.699313,0.775175,0.811607,0.781197,0.768561,0.723717,0.681684,0.639824,0.623415,0.68616,0.676969,0.621111,0.610537
SOM,Somalia,CO2eq/GDP,515.3115,496.6964,463.1237,468.0148,564.2006,466.1046,470.8922,408.0007,423.6231,437.3212,454.1687,447.0323,441.2955,469.7601,461.9749,439.987,432.8675,429.8243,444.6018,444.7588,411.2008,59.0712,29.4716,22.21833,18.32276,15.18671,13.03896,11.53211,10.10172,9.103184,8.348607,7.735275,7.16215,6.736387,6.42877,6.119492,5.504511,5.011861,4.768394,4.528883,4.360583,4.389417,4.416554
ZAF,South Africa,CO2eq/GDP,1.090758,1.027662,1.047875,1.091839,1.010892,1.008565,1.093579,1.090939,1.038756,1.0272,1.027624,0.998951,0.938116,0.912199,0.983942,0.942401,0.942604,0.990213,0.975393,0.95348,0.956123,0.950728,0.979979,0.977541,0.963482,0.973658,0.968026,0.994071,1.005248,0.934691,0.910753,0.855822,0.858819,0.899994,0.912117,0.889921,0.853807,0.847544,0.863475,0.836347,0.82161,0.766999,0.747718
ESP_AND,Spain and Andorra,CO2eq/GDP,0.397318,0.376587,0.387191,0.381262,0.378227,0.370331,0.398338,0.36929,0.354365,0.361522,0.372424,0.373504,0.36992,0.367987,0.349514,0.334169,0.333684,0.322362,0.31345,0.318452,0.307867,0.308447,0.312517,0.301289,0.305167,0.311539,0.295127,0.305095,0.301777,0.308289,0.306588,0.294949,0.30094,0.297152,0.299777,0.298831,0.280664,0.279486,0.254739,0.239241,0.229376,0.231693,0.230972
LKA,Sri Lanka,CO2eq/GDP,0.394847,0.378141,0.376525,0.373218,0.374509,0.306207,0.324938,0.396735,0.441185,0.437071,0.47403,0.456268,0.425338,0.413429,0.412094,0.373834,0.349967,0.322666,0.332132,0.302173,0.311018,0.285582,0.28949,0.274499,0.277566,0.26027,0.260564,0.244878,0.229959,0.237993,0.234321,0.23312,0.231833,0.232743,0.215179,0.223416,0.19678,0.189208,0.186697,0.173795,0.176454,0.166521,0.151343
SDN_SSD,Sudan and South Sudan,CO2eq/GDP,1.690943,1.643358,1.611622,1.866251,1.939948,1.729781,1.496868,1.261279,1.155659,1.276386,1.438528,1.462035,1.439203,1.383174,1.425978,1.539321,1.466739,1.300592,1.264272,1.21905,1.243602,1.177307,1.205858,1.209695,1.31066,1.244787,1.221321,1.159846,1.142162,1.158322,1.14678,1.126252,1.094829,1.051354,1.035407,1.001331,0.939808,0.859643,0.806709,0.792441,0.7779,0.801013,0.812881
SUR,Suriname,CO2eq/GDP,0.722167,0.665034,0.654159,0.745526,0.599673,0.779336,0.671361,0.666181,0.666733,0.551058,0.570086,0.590397,0.545061,0.50375,0.526332,0.585418,0.597272,0.622486,0.645826,0.591161,0.593376,0.597129,0.609163,0.59697,0.567592,0.58614,0.586359,0.523425,0.527149,0.520756,0.541016,0.556353,0.520522,0.511408,0.454723,0.419943,0.408348,0.391492,0.373323,0.380024,0.37522,0.379694,0.369116
SWZ,Swaziland,CO2eq/GDP,0.971101,1.132221,1.300779,1.217858,1.282827,1.126373,0.785342,0.679392,0.757686,0.85819,0.832484,0.855177,0.693708,0.660317,0.623357,0.630823,0.6163,0.586433,0.474589,0.446574,0.390551,0.403093,0.390145,0.337723,0.328647,0.318727,0.3194,0.306397,0.288561,0.30067,0.30562,0.293308,0.292183,0.300767,0.304682,0.298717,0.283664,0.282153,0.271659,0.262394,0.255973,0.256841,0.252235
SWE,Sweden,CO2eq/GDP,0.739876,0.650275,0.646642,0.647461,0.580537,0.573145,0.597237,0.573304,0.560895,0.564912,0.509932,0.450755,0.40048,0.371197,0.363396,0.364742,0.361406,0.34289,0.323749,0.305322,0.295223,0.299945,0.313136,0.319898,0.316484,0.302525,0.317522,0.286738,0.2795,0.262674,0.23947,0.233885,0.232412,0.22864,0.216157,0.21916,0.211143,0.196242,0.187099,0.183868,0.189411,0.17222,0.165964
CHE_LIE,Switzerland and Liechtenstein,CO2eq/GDP,0.23424,0.22907,0.223917,0.232093,0.20628,0.193056,0.218779,0.22318,0.223344,0.214956,0.211895,0.191656,0.180134,0.199014,0.195923,0.20183,0.19458,0.184942,0.182176,0.176138,0.175592,0.183923,0.183455,0.174803,0.169134,0.170801,0.171926,0.162119,0.162665,0.159504,0.150953,0.151484,0.148141,0.151722,0.149427,0.147048,0.143071,0.139984,0.142619,0.142662,0.142343,0.128954,0.126855
SYR,Syria,CO2eq/GDP,0.620319,0.576637,0.455559,0.480825,0.461504,0.439939,0.591969,0.870815,0.980794,1.223204,1.206558,1.368211,1.514459,1.856031,2.235916,1.850876,1.97563,3.496993,3.161581,3.043007,3.713304,4.673489,4.766683,5.2454,5.904627,5.345742,5.304244,4.241448,4.260798,3.662847,2.826514,2.263978,1.824476,1.515497,1.137457,0.845163,0.896217,0.861773,0.81032,0.79218,0.715377,0.647091,0.735032
TWN,Taiwan,CO2eq/GDP,0.665561,0.599565,0.576149,0.550862,0.481856,0.502186,0.549503,0.50632,0.505372,0.463277,0.458282,0.398759,0.429456,0.433376,0.403431,0.364599,0.395083,0.370211,0.375427,0.374886,0.349787,0.348921,0.342651,0.346065,0.347487,0.344536,0.339829,0.342578,0.342534,0.34105,0.347476,0.366088,0.366473,0.371877,0.36617,0.352036,0.359818,0.350897,0.349283,0.344683,0.334855,0.321086,0.321808
TJK,Tajikistan,CO2eq/GDP,1.271348,1.236194,1.233868,1.17667,1.159846,1.185409,1.138599,1.106992,1.095667,1.086493,1.106806,1.084042,1.057512,1.042468,1.021825,1.045944,1.036413,1.034243,1.037421,1.018839,0.931589,0.98434,1.135254,1.034008,1.038643,1.08595,1.200352,1.228659,1.163756,1.077491,0.968872,0.877957,0.825209,0.767576,0.770687,0.73597,0.729363,0.735133,0.714276,0.696729,0.667252,0.633426,0.612372
TZA,Tanzania,CO2eq/GDP,1.224214,1.162023,1.110324,1.088628,1.074664,1.039671,1.012543,1.029698,1.043036,1.03648,1.01285,1.012007,1.024547,1.026242,0.981499,0.97099,0.947754,0.91804,0.875217,0.85627,0.836994,0.834786,0.830738,0.842226,0.837545,0.907313,0.840985,0.810492,0.810355,0.849938,0.825219,0.79885,0.773364,0.750827,0.716655,0.707573,0.703354,0.650362,0.644691,0.615628,0.604894,0.609303,0.581206
THA,Thailand,CO2eq/GDP,1.436697,1.072011,1.01476,1.056137,0.94301,0.97189,0.949087,0.921039,0.863795,0.77946,0.758321,0.728324,0.679993,0.676004,0.658416,0.655237,0.619528,0.617003,0.608973,0.574811,0.542099,0.534367,0.516824,0.501909,0.49942,0.490401,0.496895,0.521951,0.515056,0.511313,0.486218,0.487741,0.478377,0.459508,0.462301,0.456847,0.441163,0.433639,0.432172,0.43242,0.429269,0.429442,0.415796
TLS,Timor-Leste,CO2eq/GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73039,0.831269,0.792693,0.804931,0.968346,0.996683,0.886351,0.820357,1.043511,1.231145,1.2399,0.978632,1.007539,1.053493,1.699153,1.240999,1.450725,1.599943,1.426202,1.357733,1.190707,1.104827,1.026439
TGO,Togo,CO2eq/GDP,0.636349,0.619718,0.611188,0.563581,0.586009,0.588756,0.594142,0.596561,0.547515,0.508861,0.459447,0.478063,0.545256,0.516164,0.583151,0.562469,0.611398,0.62533,0.694174,0.633615,0.644843,0.632056,0.603284,0.704266,0.713356,0.647431,0.723937,0.611808,0.688527,0.750481,0.752311,0.755303,0.788519,0.803509,0.78774,0.791668,0.759976,0.754303,0.802819,0.813712,0.815283,0.85049,0.79795
TON,Tonga,CO2eq/GDP,0,0,0,0,0,0,0,0,0,0,0.758988,0.720716,0.581974,0.441645,0.38003,0.298571,0.28928,0.293144,0.30337,0.29168,0.422742,0.45393,0.542961,0.5327,0.521746,0.405633,0.765032,0.623248,0.572236,0.62647,0.610481,0.540901,0.406344,0.395944,0.414447,0.488744,0.589671,0.550424,0.579167,0.554656,0.542188,0.535266,0.535763
TTO,Trinidad and Tobago,CO2eq/GDP,0.839367,0.836746,0.874271,0.843462,0.922097,0.884315,0.958788,0.924842,0.879969,0.788791,0.839689,0.790928,0.926409,0.945388,1.102786,1.24481,1.259779,1.3216,1.379886,1.338114,1.235163,1.232671,1.297081,1.23722,1.242938,1.115282,1.185118,1.095649,1.112247,1.115371,1.266659,1.322062,1.314435,1.305061,1.265878,1.41634,1.373541,1.411013,1.345484,1.362004,1.461641,1.395846,1.292759
TUN,Tunisia,CO2eq/GDP,0.708657,0.55998,0.572454,0.494642,0.518798,0.475225,0.458156,0.46877,0.460192,0.46618,0.47111,0.451492,0.424891,0.469616,0.468379,0.462144,0.451298,0.465499,0.437591,0.462236,0.468054,0.473465,0.477239,0.490523,0.47122,0.466983,0.452294,0.438256,0.434496,0.429126,0.422694,0.418851,0.409262,0.387067,0.380908,0.377923,0.371958,0.355645,0.34979,0.33881,0.333324,0.330263,0.322906
TUR,Turkey,CO2eq/GDP,0.428062,0.420894,0.440966,0.428154,0.416625,0.392226,0.392429,0.377623,0.384594,0.389275,0.406281,0.418687,0.422623,0.419101,0.415435,0.39871,0.406681,0.410004,0.365354,0.380039,0.400776,0.405493,0.406233,0.393363,0.40671,0.409611,0.406716,0.394104,0.390103,0.404337,0.408579,0.402078,0.390508,0.385505,0.358511,0.344343,0.348253,0.359063,0.359304,0.373439,0.356412,0.344176,0.359608
TKM,Turkmenistan,CO2eq/GDP,2.182898,2.098103,2.11027,2.046744,2.060807,2.150375,2.142976,2.138026,2.13853,2.177368,2.268361,2.310525,2.345501,2.368374,2.458234,2.569032,2.555717,2.616055,2.659715,2.641854,2.555596,2.440496,2.093874,2.181061,2.709213,2.9003,2.635887,2.542308,2.476822,2.612102,2.801752,2.854228,3.12989,3.394393,3.317295,3.090683,2.901944,2.736194,2.485626,1.924955,1.948627,1.896255,1.778944
TCA,Turks and Caicos Islands,CO2eq/GDP,2.073686,2.036207,1.905333,1.813016,1.765994,1.866479,1.785056,1.643706,1.590971,1.454846,1.607606,1.562463,1.508036,1.458135,1.45123,1.484402,1.443385,1.655912,1.468067,1.410372,1.351435,1.990282,1.845885,1.833395,1.793286,1.683709,1.526516,2.233668,3.287854,3.032085,2.806526,3.291371,2.871587,3.138006,0.157052,0.146742,0.22693,0.266692,0.151071,0.205861,0.307944,0.275477,0.270029
UGA,Uganda,CO2eq/GDP,1.351951,1.12279,1.163336,1.07407,1.061266,1.152175,1.120309,1.066705,1.086503,1.099617,1.239181,1.29826,1.274526,1.20328,1.173753,1.233271,1.317214,1.159666,1.18663,1.139594,1.216879,1.21486,1.204004,1.145427,1.094227,0.995477,0.923855,0.928502,0.905362,0.865211,0.856652,0.847899,0.80055,0.786307,0.766905,0.740679,0.684321,0.652888,0.761573,0.72438,0.714594,0.672459,0.660328
UKR,Ukraine,CO2eq/GDP,2.287959,2.198992,2.218577,2.178475,2.168471,2.131739,2.144022,2.064939,2.231452,2.199853,2.218982,2.094076,2.05653,2.025498,2.013452,1.997669,1.990182,2.049589,2.029912,1.972904,1.749924,1.788273,1.769341,1.818347,1.991201,2.208181,2.118459,2.096304,2.021167,2.013128,1.87983,1.712551,1.643726,1.584917,1.342415,1.28316,1.20376,1.132537,1.071298,1.067712,1.091098,1.094228,1.061724
ARE,United Arab Emirates,CO2eq/GDP,1.276556,1.488172,1.423,1.935855,1.689075,1.622455,1.609474,1.251583,1.144118,0.735046,0.589929,0.451069,0.380467,0.394379,0.568464,0.517319,0.429116,0.486596,0.408934,0.44612,0.384649,0.433455,0.414575,0.430657,0.437375,0.431422,0.445138,0.39741,0.402671,0.396874,0.373769,0.366893,0.390888,0.380324,0.360307,0.352221,0.341649,0.352284,0.386583,0.416794,0.430059,0.421593,0.418765
GBR,United Kingdom,CO2eq/GDP,1.015277,0.986037,0.939251,0.953677,0.84727,0.85784,0.888773,0.85006,0.808079,0.787657,0.688375,0.687603,0.678976,0.657942,0.600261,0.618748,0.610447,0.59298,0.559396,0.517029,0.5017,0.514135,0.49822,0.470667,0.446139,0.430389,0.430864,0.404492,0.391612,0.370522,0.357684,0.351801,0.333586,0.326657,0.315949,0.304152,0.294471,0.281332,0.27468,0.259276,0.261027,0.238394,0.238989
USA,United States,CO2eq/GDP,1.150235,1.123679,1.138975,1.11852,1.020508,0.993046,1.052676,1.021706,0.975692,0.932842,0.867146,0.857488,0.794189,0.803517,0.801357,0.746602,0.711245,0.706687,0.708381,0.687535,0.651782,0.647398,0.634885,0.628897,0.614946,0.603901,0.594647,0.584549,0.560569,0.536123,0.529997,0.520677,0.505017,0.495532,0.481463,0.466218,0.44616,0.443049,0.432401,0.415946,0.423876,0.409913,0.386117
URY,Uruguay,CO2eq/GDP,1.392182,1.286658,1.316021,1.38868,1.41164,1.468867,1.352182,1.320776,1.340084,1.334495,1.294311,1.21957,1.168755,1.132414,1.110746,1.141393,1.133073,1.101302,1.088068,1.027738,0.930581,0.956211,0.938572,0.933642,0.873195,0.893295,0.881056,0.806035,0.760616,0.803179,0.774551,0.794085,0.8717,0.881995,0.884039,0.82035,0.834132,0.764321,0.790152,0.756865,0.658535,0.651284,0.648625
UZB,Uzbekistan,CO2eq/GDP,2.435129,2.370635,2.381746,2.300606,2.307825,2.42542,2.327303,2.301773,2.282766,2.284826,2.381756,2.416969,2.440422,2.457203,2.506706,2.588759,2.576835,2.638276,2.668087,2.611478,2.644906,2.699199,2.9277,3.05661,3.157456,2.958282,2.92443,2.846417,3.004516,2.874684,2.785532,2.724924,2.75826,2.582686,2.369558,2.173796,2.106434,1.923586,1.796842,1.528505,1.412107,1.384218,1.300732
VUT,Vanuatu,CO2eq/GDP,0,0,0,0,0,0,0,0,0,0,1.068425,1.110274,1.009255,1.022717,0.987102,0.950774,0.947306,0.99902,1.042411,1.057669,1.116603,1.09351,1.077765,1.128703,1.049238,1.051941,1.046258,1.000018,0.97261,0.979706,0.918997,0.904812,0.939546,0.92612,0.909326,0.871771,0.814381,0.876829,0.845869,0.789421,0.817249,0.840984,0.841812
VEN,Venezuela,CO2eq/GDP,0.760915,0.641549,0.641496,0.678861,0.559244,0.385492,0.423002,0.414328,0.415554,0.466143,0.468199,0.494873,0.506108,0.488581,0.555833,0.531467,0.5443,0.523013,0.508444,0.490954,0.598811,0.547555,0.527344,0.555721,0.578661,0.609897,0.634623,0.623569,0.645746,0.631343,0.639464,0.629432,0.663229,0.697478,0.620511,0.616425,0.570132,0.49017,0.536479,0.552996,0.590712,0.532053,0.535126
VNM,Viet Nam,CO2eq/GDP,2.13177,2.079096,2.07191,1.888007,1.904037,1.800077,1.947544,1.846694,1.586888,1.570234,1.481546,1.562942,1.51908,1.428971,1.34057,1.249137,1.21237,1.190696,1.176419,1.094314,1.021188,0.994215,0.933503,0.906759,0.91509,0.880969,0.848023,0.816318,0.820235,0.804149,0.780748,0.754902,0.772457,0.754021,0.781708,0.765161,0.732832,0.720225,0.719596,0.733771,0.728971,0.707874,0.677397
VGB,Virgin Islands,CO2eq/GDP,0.178855,0.207942,0.25669,0.259328,0.224331,0.244338,0.219279,0.269858,0.229814,0.203863,0.180398,0.276308,0.266149,0.273386,0.258938,0.292401,0.356962,0.313776,0.46042,0.317672,0.320922,0.277129,0.285709,0.215009,0.151175,0.12866,0.128981,0.094187,0.123347,0.130784,0.106389,0.089296,0.08293,0.108477,0.144574,0.11764,0.097776,0.124861,0.131899,0.132441,0.160203,0.122568,0.172276
YEM,Yemen,CO2eq/GDP,0.625433,0.606778,0.584402,0.554566,0.539199,0.492764,0.449962,0.416476,0.349138,0.342181,0.368376,0.308876,0.307935,0.316054,0.314948,0.318528,0.321035,0.328287,0.341596,0.342797,0.361813,0.381432,0.371572,0.344499,0.431881,0.414191,0.406495,0.409187,0.395706,0.415699,0.415362,0.414785,0.400792,0.441394,0.435514,0.455106,0.474847,0.525321,0.489618,0.516424,0.505462,0.534691,0.510111
ZMB,Zambia,CO2eq/GDP,0.724432,0.823096,0.850143,0.799582,0.804158,0.829367,0.773154,0.727077,0.829444,0.861978,0.888565,0.852058,0.806802,0.820763,0.82394,0.864102,0.871471,0.865449,0.879068,0.818328,0.831304,0.851836,0.860339,0.791377,0.835545,0.794211,0.724348,0.76428,0.769205,0.741596,0.702032,0.676456,0.667812,0.639797,0.602063,0.56077,0.543557,0.46705,0.436015,0.440998,0.411278,0.401717,0.390306
ZWE,Zimbabwe,CO2eq/GDP,3.134815,2.640111,2.378001,2.2758,2.168602,1.916729,2.075337,2.024323,2.137139,1.886847,1.812649,1.705578,1.417171,1.33898,1.184519,1.352724,1.358898,1.499131,1.498797,1.279033,1.263343,1.196763,1.358604,1.168967,1.04057,1.039995,0.981357,0.931255,0.929241,1.030716,0.994073,0.981529,0.978815,1.118424,1.140834,1.238344,1.251389,1.283818,1.417634,1.368,1.276703,1.193823,1.084327
